sessionId,eventId,eventName,seriesId,seriesName,seasonYear,sessionType,totalContextRows,racecraftCount,penaltyCount,incidentCount,weatherCount,mediaCount,bryceContextCount,wetDryStates,firstLapNumber,lastLapNumber,sourceStateCounts,sourceHash
session_euroformula_2023_05-red_bull_ring-qualifying,event_euroformula_2023_r5_red_bull_ring,Euroformula Open 2023 Round 5 - Red Bull Ring,series_euroformula_open,Euroformula Open,2023,qualifying,1,0,0,0,0,1,0,,,,media_narrative_context:1,d4d96f43d7e734ba26b0bdefe7d2d3e6ec0096e36dc05af4008d5fc7acfe69fd
session_euroformula_2023_05-red_bull_ring-race-1,event_euroformula_2023_r5_red_bull_ring,Euroformula Open 2023 Round 5 - Red Bull Ring,series_euroformula_open,Euroformula Open,2023,race,1,0,0,0,0,1,0,,,,media_narrative_context:1,d4d96f43d7e734ba26b0bdefe7d2d3e6ec0096e36dc05af4008d5fc7acfe69fd
session_euroformula_2023_05-red_bull_ring-race-2,event_euroformula_2023_r5_red_bull_ring,Euroformula Open 2023 Round 5 - Red Bull Ring,series_euroformula_open,Euroformula Open,2023,race,1,0,0,0,0,1,0,,,,media_narrative_context:1,d4d96f43d7e734ba26b0bdefe7d2d3e6ec0096e36dc05af4008d5fc7acfe69fd
session_euroformula_2023_05-red_bull_ring-race-3,event_euroformula_2023_r5_red_bull_ring,Euroformula Open 2023 Round 5 - Red Bull Ring,series_euroformula_open,Euroformula Open,2023,race,1,0,0,0,0,1,0,,,,media_narrative_context:1,d4d96f43d7e734ba26b0bdefe7d2d3e6ec0096e36dc05af4008d5fc7acfe69fd
session_euroformula_2023_06-monza-qualifying,event_euroformula_2023_r6_monza,Euroformula Open 2023 Round 6 - Monza,series_euroformula_open,Euroformula Open,2023,qualifying,1,0,0,0,0,1,0,,,,media_narrative_context:1,d4d96f43d7e734ba26b0bdefe7d2d3e6ec0096e36dc05af4008d5fc7acfe69fd
session_euroformula_2023_06-monza-race-1,event_euroformula_2023_r6_monza,Euroformula Open 2023 Round 6 - Monza,series_euroformula_open,Euroformula Open,2023,race,1,0,0,0,0,1,0,,,,media_narrative_context:1,d4d96f43d7e734ba26b0bdefe7d2d3e6ec0096e36dc05af4008d5fc7acfe69fd
session_euroformula_2023_06-monza-race-2,event_euroformula_2023_r6_monza,Euroformula Open 2023 Round 6 - Monza,series_euroformula_open,Euroformula Open,2023,race,1,0,0,0,0,1,0,,,,media_narrative_context:1,d4d96f43d7e734ba26b0bdefe7d2d3e6ec0096e36dc05af4008d5fc7acfe69fd
session_euroformula_2023_06-monza-race-3,event_euroformula_2023_r6_monza,Euroformula Open 2023 Round 6 - Monza,series_euroformula_open,Euroformula Open,2023,race,1,0,0,0,0,1,0,,,,media_narrative_context:1,d4d96f43d7e734ba26b0bdefe7d2d3e6ec0096e36dc05af4008d5fc7acfe69fd
session_euroformula_2023_07-barcelona-qualifying,event_euroformula_2023_r7_barcelona,Euroformula Open 2023 Round 7 - Barcelona,series_euroformula_open,Euroformula Open,2023,qualifying,1,0,0,0,0,1,0,,,,media_narrative_context:1,d4d96f43d7e734ba26b0bdefe7d2d3e6ec0096e36dc05af4008d5fc7acfe69fd
session_euroformula_2023_07-barcelona-race-1,event_euroformula_2023_r7_barcelona,Euroformula Open 2023 Round 7 - Barcelona,series_euroformula_open,Euroformula Open,2023,race,1,0,0,0,0,1,0,,,,media_narrative_context:1,d4d96f43d7e734ba26b0bdefe7d2d3e6ec0096e36dc05af4008d5fc7acfe69fd
session_euroformula_2023_07-barcelona-race-2,event_euroformula_2023_r7_barcelona,Euroformula Open 2023 Round 7 - Barcelona,series_euroformula_open,Euroformula Open,2023,race,1,0,0,0,0,1,0,,,,media_narrative_context:1,d4d96f43d7e734ba26b0bdefe7d2d3e6ec0096e36dc05af4008d5fc7acfe69fd
session_euroformula_2023_07-barcelona-race-3,event_euroformula_2023_r7_barcelona,Euroformula Open 2023 Round 7 - Barcelona,series_euroformula_open,Euroformula Open,2023,race,1,0,0,0,0,1,0,,,,media_narrative_context:1,d4d96f43d7e734ba26b0bdefe7d2d3e6ec0096e36dc05af4008d5fc7acfe69fd
session_formula_ford_2020_champion_brands_qualifying_race_5,event_formula_ford_2020_champion_brands,Champion of Brands 2020,series_formula_ford,Formula Ford,2020,qualifying,1,0,0,0,1,0,0,dry,,,official_weather_context:1,d4d96f43d7e734ba26b0bdefe7d2d3e6ec0096e36dc05af4008d5fc7acfe69fd
session_formula_ford_2020_champion_brands_race_11,event_formula_ford_2020_champion_brands,Champion of Brands 2020,series_formula_ford,Formula Ford,2020,race,1,0,0,0,1,0,0,dry,,,official_weather_context:1,d4d96f43d7e734ba26b0bdefe7d2d3e6ec0096e36dc05af4008d5fc7acfe69fd
session_formula_ford_2020_champion_brands_race_5,event_formula_ford_2020_champion_brands,Champion of Brands 2020,series_formula_ford,Formula Ford,2020,race,1,0,0,0,1,0,0,dry,,,official_weather_context:1,d4d96f43d7e734ba26b0bdefe7d2d3e6ec0096e36dc05af4008d5fc7acfe69fd
session_formula_ford_2020_champion_cadwell_qualifying_race_2,event_formula_ford_2020_champion_cadwell,The Champion of Cadwell for FF1600 2020,series_formula_ford,Formula Ford,2020,qualifying,1,0,0,0,1,0,0,dry,,,official_weather_context:1,d4d96f43d7e734ba26b0bdefe7d2d3e6ec0096e36dc05af4008d5fc7acfe69fd
session_formula_ford_2020_champion_cadwell_race_2,event_formula_ford_2020_champion_cadwell,The Champion of Cadwell for FF1600 2020,series_formula_ford,Formula Ford,2020,race,1,0,0,0,1,0,0,dry,,,official_weather_context:1,d4d96f43d7e734ba26b0bdefe7d2d3e6ec0096e36dc05af4008d5fc7acfe69fd
session_formula_ford_2020_champion_cadwell_race_5,event_formula_ford_2020_champion_cadwell,The Champion of Cadwell for FF1600 2020,series_formula_ford,Formula Ford,2020,race,1,0,0,0,1,0,0,dry,,,official_weather_context:1,d4d96f43d7e734ba26b0bdefe7d2d3e6ec0096e36dc05af4008d5fc7acfe69fd
session_formula_ford_2020_festival_grand_final_race_21,event_formula_ford_2020_formula_ford_festival,BRSCC Formula Ford Festival 2020,series_formula_ford,Formula Ford,2020,race,1,0,0,0,1,0,0,drying,,,official_weather_context:1,d4d96f43d7e734ba26b0bdefe7d2d3e6ec0096e36dc05af4008d5fc7acfe69fd
session_formula_ford_2020_festival_heat_1_race_4,event_formula_ford_2020_formula_ford_festival,BRSCC Formula Ford Festival 2020,series_formula_ford,Formula Ford,2020,heat,1,0,0,0,1,0,0,damp,,,official_weather_context:1,d4d96f43d7e734ba26b0bdefe7d2d3e6ec0096e36dc05af4008d5fc7acfe69fd
session_formula_ford_2020_festival_heat_2_race_5,event_formula_ford_2020_formula_ford_festival,BRSCC Formula Ford Festival 2020,series_formula_ford,Formula Ford,2020,heat,1,0,0,0,1,0,0,damp,,,official_weather_context:1,d4d96f43d7e734ba26b0bdefe7d2d3e6ec0096e36dc05af4008d5fc7acfe69fd
session_formula_ford_2020_festival_heat_3_race_6,event_formula_ford_2020_formula_ford_festival,BRSCC Formula Ford Festival 2020,series_formula_ford,Formula Ford,2020,heat,1,0,0,0,1,0,0,damp,,,official_weather_context:1,d4d96f43d7e734ba26b0bdefe7d2d3e6ec0096e36dc05af4008d5fc7acfe69fd
session_formula_ford_2020_festival_historic_final_race_17,event_formula_ford_2020_formula_ford_festival,BRSCC Formula Ford Festival 2020,series_formula_ford,Formula Ford,2020,race,1,0,0,0,1,0,0,dry,,,official_weather_context:1,d4d96f43d7e734ba26b0bdefe7d2d3e6ec0096e36dc05af4008d5fc7acfe69fd
session_formula_ford_2020_festival_last_chance_race_race_19,event_formula_ford_2020_formula_ford_festival,BRSCC Formula Ford Festival 2020,series_formula_ford,Formula Ford,2020,race,1,0,0,0,1,0,0,damp,,,official_weather_context:1,d4d96f43d7e734ba26b0bdefe7d2d3e6ec0096e36dc05af4008d5fc7acfe69fd
session_formula_ford_2020_festival_qualifying_heat_1_race_4,event_formula_ford_2020_formula_ford_festival,BRSCC Formula Ford Festival 2020,series_formula_ford,Formula Ford,2020,qualifying,1,0,0,0,1,0,0,dry,,,official_weather_context:1,d4d96f43d7e734ba26b0bdefe7d2d3e6ec0096e36dc05af4008d5fc7acfe69fd
session_formula_ford_2020_festival_qualifying_heat_2_race_5,event_formula_ford_2020_formula_ford_festival,BRSCC Formula Ford Festival 2020,series_formula_ford,Formula Ford,2020,qualifying,1,0,0,0,1,0,0,dry,,,official_weather_context:1,d4d96f43d7e734ba26b0bdefe7d2d3e6ec0096e36dc05af4008d5fc7acfe69fd
session_formula_ford_2020_festival_qualifying_heat_3_race_6,event_formula_ford_2020_formula_ford_festival,BRSCC Formula Ford Festival 2020,series_formula_ford,Formula Ford,2020,qualifying,1,0,0,0,1,0,0,dry,,,official_weather_context:1,d4d96f43d7e734ba26b0bdefe7d2d3e6ec0096e36dc05af4008d5fc7acfe69fd
session_formula_ford_2020_festival_semi_final_1_race_13,event_formula_ford_2020_formula_ford_festival,BRSCC Formula Ford Festival 2020,series_formula_ford,Formula Ford,2020,race,1,0,0,0,1,0,0,wet,,,official_weather_context:1,d4d96f43d7e734ba26b0bdefe7d2d3e6ec0096e36dc05af4008d5fc7acfe69fd
session_formula_ford_2020_festival_semi_final_2_race_15,event_formula_ford_2020_formula_ford_festival,BRSCC Formula Ford Festival 2020,series_formula_ford,Formula Ford,2020,race,1,0,0,0,1,0,0,drying,,,official_weather_context:1,d4d96f43d7e734ba26b0bdefe7d2d3e6ec0096e36dc05af4008d5fc7acfe69fd
session_formula_ford_2020_national_brands_hatch_qualifying_race_2,event_formula_ford_2020_national_brands_hatch,BRSCC National FF1600 2020 - Brands Hatch,series_formula_ford,Formula Ford,2020,qualifying,1,0,0,0,1,0,0,dry,,,official_weather_context:1,d4d96f43d7e734ba26b0bdefe7d2d3e6ec0096e36dc05af4008d5fc7acfe69fd
session_formula_ford_2020_national_brands_hatch_race_11,event_formula_ford_2020_national_brands_hatch,BRSCC National FF1600 2020 - Brands Hatch,series_formula_ford,Formula Ford,2020,race,1,0,0,0,1,0,0,dry,,,official_weather_context:1,d4d96f43d7e734ba26b0bdefe7d2d3e6ec0096e36dc05af4008d5fc7acfe69fd
session_formula_ford_2020_national_brands_hatch_race_18,event_formula_ford_2020_national_brands_hatch,BRSCC National FF1600 2020 - Brands Hatch,series_formula_ford,Formula Ford,2020,race,1,0,0,0,1,0,0,dry,,,official_weather_context:1,d4d96f43d7e734ba26b0bdefe7d2d3e6ec0096e36dc05af4008d5fc7acfe69fd
session_formula_ford_2020_national_brands_hatch_race_2,event_formula_ford_2020_national_brands_hatch,BRSCC National FF1600 2020 - Brands Hatch,series_formula_ford,Formula Ford,2020,race,1,0,0,0,1,0,0,dry,,,official_weather_context:1,d4d96f43d7e734ba26b0bdefe7d2d3e6ec0096e36dc05af4008d5fc7acfe69fd
session_formula_ford_2020_national_oulton_park_qualifying_race_1,event_formula_ford_2020_national_oulton_park,BRSCC National FF1600 2020 - Oulton Park,series_formula_ford,Formula Ford,2020,qualifying,1,0,0,0,1,0,0,dry,,,official_weather_context:1,d4d96f43d7e734ba26b0bdefe7d2d3e6ec0096e36dc05af4008d5fc7acfe69fd
session_formula_ford_2020_national_oulton_park_race_1,event_formula_ford_2020_national_oulton_park,BRSCC National FF1600 2020 - Oulton Park,series_formula_ford,Formula Ford,2020,race,1,0,0,0,1,0,0,wet,,,official_weather_context:1,d4d96f43d7e734ba26b0bdefe7d2d3e6ec0096e36dc05af4008d5fc7acfe69fd
session_formula_ford_2020_national_oulton_park_race_8,event_formula_ford_2020_national_oulton_park,BRSCC National FF1600 2020 - Oulton Park,series_formula_ford,Formula Ford,2020,race,1,0,0,0,1,0,0,wet,,,official_weather_context:1,d4d96f43d7e734ba26b0bdefe7d2d3e6ec0096e36dc05af4008d5fc7acfe69fd
session_formula_ford_2020_national_silverstone_qualifying_race_3,event_formula_ford_2020_national_silverstone,BRSCC National FF1600 2020 - Silverstone International,series_formula_ford,Formula Ford,2020,qualifying,1,0,0,0,1,0,0,unknown,,,official_weather_context:1,d4d96f43d7e734ba26b0bdefe7d2d3e6ec0096e36dc05af4008d5fc7acfe69fd
session_formula_ford_2020_national_silverstone_race_3,event_formula_ford_2020_national_silverstone,BRSCC National FF1600 2020 - Silverstone International,series_formula_ford,Formula Ford,2020,race,1,0,0,0,1,0,0,wet,,,official_weather_context:1,d4d96f43d7e734ba26b0bdefe7d2d3e6ec0096e36dc05af4008d5fc7acfe69fd
session_formula_ford_2020_national_silverstone_race_7,event_formula_ford_2020_national_silverstone,BRSCC National FF1600 2020 - Silverstone International,series_formula_ford,Formula Ford,2020,race,1,0,0,0,1,0,0,drying,,,official_weather_context:1,d4d96f43d7e734ba26b0bdefe7d2d3e6ec0096e36dc05af4008d5fc7acfe69fd
session_formula_ford_2020_wht_grand_final,event_formula_ford_2020_walter_hayes_trophy,Walter Hayes Trophy 2020,series_formula_ford,Formula Ford,2020,race,2,0,0,0,1,1,1,wet,,,media_narrative_context:1; official_weather_context:1,d4d96f43d7e734ba26b0bdefe7d2d3e6ec0096e36dc05af4008d5fc7acfe69fd
session_formula_ford_2020_wht_heat_1,event_formula_ford_2020_walter_hayes_trophy,Walter Hayes Trophy 2020,series_formula_ford,Formula Ford,2020,heat,1,0,0,0,1,0,0,wet,,,official_weather_context:1,d4d96f43d7e734ba26b0bdefe7d2d3e6ec0096e36dc05af4008d5fc7acfe69fd
session_formula_ford_2020_wht_heat_1_qualifying,event_formula_ford_2020_walter_hayes_trophy,Walter Hayes Trophy 2020,series_formula_ford,Formula Ford,2020,qualifying,1,0,0,0,1,0,0,damp,,,official_weather_context:1,d4d96f43d7e734ba26b0bdefe7d2d3e6ec0096e36dc05af4008d5fc7acfe69fd
session_formula_ford_2020_wht_heat_2,event_formula_ford_2020_walter_hayes_trophy,Walter Hayes Trophy 2020,series_formula_ford,Formula Ford,2020,heat,2,0,1,0,1,0,0,wet,,,official_penalty_context:1; official_weather_context:1,d4d96f43d7e734ba26b0bdefe7d2d3e6ec0096e36dc05af4008d5fc7acfe69fd
session_formula_ford_2020_wht_heat_2_qualifying,event_formula_ford_2020_walter_hayes_trophy,Walter Hayes Trophy 2020,series_formula_ford,Formula Ford,2020,qualifying,1,0,0,0,1,0,0,damp,,,official_weather_context:1,d4d96f43d7e734ba26b0bdefe7d2d3e6ec0096e36dc05af4008d5fc7acfe69fd
session_formula_ford_2020_wht_heat_3,event_formula_ford_2020_walter_hayes_trophy,Walter Hayes Trophy 2020,series_formula_ford,Formula Ford,2020,heat,1,0,0,0,1,0,0,wet,,,official_weather_context:1,d4d96f43d7e734ba26b0bdefe7d2d3e6ec0096e36dc05af4008d5fc7acfe69fd
session_formula_ford_2020_wht_heat_3_qualifying,event_formula_ford_2020_walter_hayes_trophy,Walter Hayes Trophy 2020,series_formula_ford,Formula Ford,2020,qualifying,1,0,0,0,1,0,0,damp,,,official_weather_context:1,d4d96f43d7e734ba26b0bdefe7d2d3e6ec0096e36dc05af4008d5fc7acfe69fd
session_formula_ford_2020_wht_heat_4,event_formula_ford_2020_walter_hayes_trophy,Walter Hayes Trophy 2020,series_formula_ford,Formula Ford,2020,heat,2,0,1,0,1,0,0,wet,,,official_penalty_context:1; official_weather_context:1,d4d96f43d7e734ba26b0bdefe7d2d3e6ec0096e36dc05af4008d5fc7acfe69fd
session_formula_ford_2020_wht_heat_4_qualifying,event_formula_ford_2020_walter_hayes_trophy,Walter Hayes Trophy 2020,series_formula_ford,Formula Ford,2020,qualifying,1,0,0,0,1,0,0,wet,,,official_weather_context:1,d4d96f43d7e734ba26b0bdefe7d2d3e6ec0096e36dc05af4008d5fc7acfe69fd
session_formula_ford_2020_wht_last_chance_race,event_formula_ford_2020_walter_hayes_trophy,Walter Hayes Trophy 2020,series_formula_ford,Formula Ford,2020,race,1,0,0,0,1,0,0,damp,,,official_weather_context:1,d4d96f43d7e734ba26b0bdefe7d2d3e6ec0096e36dc05af4008d5fc7acfe69fd
session_formula_ford_2020_wht_progression_race,event_formula_ford_2020_walter_hayes_trophy,Walter Hayes Trophy 2020,series_formula_ford,Formula Ford,2020,race,2,0,1,0,1,0,0,wet,,,official_penalty_context:1; official_weather_context:1,d4d96f43d7e734ba26b0bdefe7d2d3e6ec0096e36dc05af4008d5fc7acfe69fd
session_formula_ford_2020_wht_qualifying_race_7,event_formula_ford_2020_walter_hayes_trophy,Walter Hayes Trophy 2020,series_formula_ford,Formula Ford,2020,qualifying,1,0,0,0,1,0,0,wet,,,official_weather_context:1,d4d96f43d7e734ba26b0bdefe7d2d3e6ec0096e36dc05af4008d5fc7acfe69fd
session_formula_ford_2020_wht_qualifying_race_8,event_formula_ford_2020_walter_hayes_trophy,Walter Hayes Trophy 2020,series_formula_ford,Formula Ford,2020,qualifying,1,0,0,0,1,0,0,wet,,,official_weather_context:1,d4d96f43d7e734ba26b0bdefe7d2d3e6ec0096e36dc05af4008d5fc7acfe69fd
session_formula_ford_2020_wht_race_15,event_formula_ford_2020_walter_hayes_trophy,Walter Hayes Trophy 2020,series_formula_ford,Formula Ford,2020,race,1,0,0,0,1,0,0,damp,,,official_weather_context:1,d4d96f43d7e734ba26b0bdefe7d2d3e6ec0096e36dc05af4008d5fc7acfe69fd
session_formula_ford_2020_wht_race_16,event_formula_ford_2020_walter_hayes_trophy,Walter Hayes Trophy 2020,series_formula_ford,Formula Ford,2020,race,2,0,1,0,1,0,0,wet,,,official_penalty_context:1; official_weather_context:1,d4d96f43d7e734ba26b0bdefe7d2d3e6ec0096e36dc05af4008d5fc7acfe69fd
session_formula_ford_2020_wht_race_7,event_formula_ford_2020_walter_hayes_trophy,Walter Hayes Trophy 2020,series_formula_ford,Formula Ford,2020,race,1,0,0,0,1,0,0,damp,,,official_weather_context:1,d4d96f43d7e734ba26b0bdefe7d2d3e6ec0096e36dc05af4008d5fc7acfe69fd
session_formula_ford_2020_wht_race_8,event_formula_ford_2020_walter_hayes_trophy,Walter Hayes Trophy 2020,series_formula_ford,Formula Ford,2020,race,1,0,0,0,1,0,0,damp,,,official_weather_context:1,d4d96f43d7e734ba26b0bdefe7d2d3e6ec0096e36dc05af4008d5fc7acfe69fd
session_formula_ford_2020_wht_semi_final_1,event_formula_ford_2020_walter_hayes_trophy,Walter Hayes Trophy 2020,series_formula_ford,Formula Ford,2020,race,1,0,0,0,1,0,0,damp,,,official_weather_context:1,d4d96f43d7e734ba26b0bdefe7d2d3e6ec0096e36dc05af4008d5fc7acfe69fd
session_formula_ford_2020_wht_semi_final_2,event_formula_ford_2020_walter_hayes_trophy,Walter Hayes Trophy 2020,series_formula_ford,Formula Ford,2020,race,1,0,0,0,1,0,0,damp,,,official_weather_context:1,d4d96f43d7e734ba26b0bdefe7d2d3e6ec0096e36dc05af4008d5fc7acfe69fd
session_froc_2024_r1_qualifying_1,event_froc_2024_r1_taupo_international_motorsport_park,FROC 2024 Round 1 - Taupo International Motorsport Park,series_froc,Castrol Toyota Formula Regional Oceania Championship,2024,qualifying,1,0,0,0,0,1,0,,,,media_narrative_context:1,d4d96f43d7e734ba26b0bdefe7d2d3e6ec0096e36dc05af4008d5fc7acfe69fd
session_froc_2024_r1_qualifying_2,event_froc_2024_r1_taupo_international_motorsport_park,FROC 2024 Round 1 - Taupo International Motorsport Park,series_froc,Castrol Toyota Formula Regional Oceania Championship,2024,qualifying,1,0,0,0,0,1,0,,,,media_narrative_context:1,d4d96f43d7e734ba26b0bdefe7d2d3e6ec0096e36dc05af4008d5fc7acfe69fd
session_froc_2024_r1_race_2,event_froc_2024_r1_taupo_international_motorsport_park,FROC 2024 Round 1 - Taupo International Motorsport Park,series_froc,Castrol Toyota Formula Regional Oceania Championship,2024,race,1,0,0,0,0,1,0,,,,media_narrative_context:1,d4d96f43d7e734ba26b0bdefe7d2d3e6ec0096e36dc05af4008d5fc7acfe69fd
session_froc_2024_r2_qualifying_1,event_froc_2024_r2_manfeild_circuit_chris_amon,FROC 2024 Round 2 - Manfeild - Circuit Chris Amon,series_froc,Castrol Toyota Formula Regional Oceania Championship,2024,qualifying,1,0,0,0,0,1,0,,,,media_narrative_context:1,d4d96f43d7e734ba26b0bdefe7d2d3e6ec0096e36dc05af4008d5fc7acfe69fd
session_froc_2024_r2_qualifying_2,event_froc_2024_r2_manfeild_circuit_chris_amon,FROC 2024 Round 2 - Manfeild - Circuit Chris Amon,series_froc,Castrol Toyota Formula Regional Oceania Championship,2024,qualifying,1,0,0,0,0,1,0,,,,media_narrative_context:1,d4d96f43d7e734ba26b0bdefe7d2d3e6ec0096e36dc05af4008d5fc7acfe69fd
session_froc_2024_r2_race_1,event_froc_2024_r2_manfeild_circuit_chris_amon,FROC 2024 Round 2 - Manfeild - Circuit Chris Amon,series_froc,Castrol Toyota Formula Regional Oceania Championship,2024,race,1,0,0,0,0,1,0,,,,media_narrative_context:1,d4d96f43d7e734ba26b0bdefe7d2d3e6ec0096e36dc05af4008d5fc7acfe69fd
session_froc_2024_r2_race_2,event_froc_2024_r2_manfeild_circuit_chris_amon,FROC 2024 Round 2 - Manfeild - Circuit Chris Amon,series_froc,Castrol Toyota Formula Regional Oceania Championship,2024,race,1,0,0,0,0,1,0,,,,media_narrative_context:1,d4d96f43d7e734ba26b0bdefe7d2d3e6ec0096e36dc05af4008d5fc7acfe69fd
session_froc_2024_r2_test_1,event_froc_2024_r2_manfeild_circuit_chris_amon,FROC 2024 Round 2 - Manfeild - Circuit Chris Amon,series_froc,Castrol Toyota Formula Regional Oceania Championship,2024,test,1,0,0,0,0,1,0,,,,media_narrative_context:1,d4d96f43d7e734ba26b0bdefe7d2d3e6ec0096e36dc05af4008d5fc7acfe69fd
session_froc_2024_r2_test_2,event_froc_2024_r2_manfeild_circuit_chris_amon,FROC 2024 Round 2 - Manfeild - Circuit Chris Amon,series_froc,Castrol Toyota Formula Regional Oceania Championship,2024,test,1,0,0,0,0,1,0,,,,media_narrative_context:1,d4d96f43d7e734ba26b0bdefe7d2d3e6ec0096e36dc05af4008d5fc7acfe69fd
session_froc_2024_r4_qualifying_1,event_froc_2024_r4_euromarque_motorsport_park,FROC 2024 Round 4 - Euromarque Motorsport Park,series_froc,Castrol Toyota Formula Regional Oceania Championship,2024,qualifying,1,0,0,0,0,1,1,,,,media_narrative_context:1,d4d96f43d7e734ba26b0bdefe7d2d3e6ec0096e36dc05af4008d5fc7acfe69fd
session_froc_2024_r5_race_2,event_froc_2024_r5_highlands_motorsport_park,FROC 2024 Round 5 - Highlands Motorsport Park,series_froc,Castrol Toyota Formula Regional Oceania Championship,2024,race,1,0,0,0,0,1,1,,,,media_narrative_context:1,d4d96f43d7e734ba26b0bdefe7d2d3e6ec0096e36dc05af4008d5fc7acfe69fd
session_frp_f1600_2019_r1_01_practice_1,event_frp_f1600_2019_r1_road_atlanta,FRP F1600 2019 Round 1 - Road Atlanta,series_frp_f1600,F1600 Championship Series,2019,practice,1,0,0,0,0,1,0,,,,media_narrative_context:1,d4d96f43d7e734ba26b0bdefe7d2d3e6ec0096e36dc05af4008d5fc7acfe69fd
session_frp_f1600_2019_r1_02_practice_2,event_frp_f1600_2019_r1_road_atlanta,FRP F1600 2019 Round 1 - Road Atlanta,series_frp_f1600,F1600 Championship Series,2019,practice,1,0,0,0,0,1,0,,,,media_narrative_context:1,d4d96f43d7e734ba26b0bdefe7d2d3e6ec0096e36dc05af4008d5fc7acfe69fd
session_frp_f1600_2019_r1_03_qualifying,event_frp_f1600_2019_r1_road_atlanta,FRP F1600 2019 Round 1 - Road Atlanta,series_frp_f1600,F1600 Championship Series,2019,qualifying,1,0,0,0,0,1,0,,,,media_narrative_context:1,d4d96f43d7e734ba26b0bdefe7d2d3e6ec0096e36dc05af4008d5fc7acfe69fd
session_frp_f1600_2019_r1_04_race_1,event_frp_f1600_2019_r1_road_atlanta,FRP F1600 2019 Round 1 - Road Atlanta,series_frp_f1600,F1600 Championship Series,2019,race,1,0,0,0,0,1,0,,,,media_narrative_context:1,d4d96f43d7e734ba26b0bdefe7d2d3e6ec0096e36dc05af4008d5fc7acfe69fd
session_frp_f1600_2019_r1_05_race_2,event_frp_f1600_2019_r1_road_atlanta,FRP F1600 2019 Round 1 - Road Atlanta,series_frp_f1600,F1600 Championship Series,2019,race,1,0,0,0,0,1,0,,,,media_narrative_context:1,d4d96f43d7e734ba26b0bdefe7d2d3e6ec0096e36dc05af4008d5fc7acfe69fd
session_frp_f1600_2019_r1_06_race_3,event_frp_f1600_2019_r1_road_atlanta,FRP F1600 2019 Round 1 - Road Atlanta,series_frp_f1600,F1600 Championship Series,2019,race,1,0,0,0,0,1,0,,,,media_narrative_context:1,d4d96f43d7e734ba26b0bdefe7d2d3e6ec0096e36dc05af4008d5fc7acfe69fd
session_frp_f1600_2019_r2_01_practice_1,event_frp_f1600_2019_r2_watkins_glen_international,FRP F1600 2019 Round 2 - Watkins Glen International,series_frp_f1600,F1600 Championship Series,2019,practice,1,0,0,0,0,1,0,,,,media_narrative_context:1,d4d96f43d7e734ba26b0bdefe7d2d3e6ec0096e36dc05af4008d5fc7acfe69fd
session_frp_f1600_2019_r2_02_practice_2,event_frp_f1600_2019_r2_watkins_glen_international,FRP F1600 2019 Round 2 - Watkins Glen International,series_frp_f1600,F1600 Championship Series,2019,practice,1,0,0,0,0,1,0,,,,media_narrative_context:1,d4d96f43d7e734ba26b0bdefe7d2d3e6ec0096e36dc05af4008d5fc7acfe69fd
session_frp_f1600_2019_r2_03_qualifying,event_frp_f1600_2019_r2_watkins_glen_international,FRP F1600 2019 Round 2 - Watkins Glen International,series_frp_f1600,F1600 Championship Series,2019,qualifying,1,0,0,0,0,1,0,,,,media_narrative_context:1,d4d96f43d7e734ba26b0bdefe7d2d3e6ec0096e36dc05af4008d5fc7acfe69fd
session_frp_f1600_2019_r2_04_race_1,event_frp_f1600_2019_r2_watkins_glen_international,FRP F1600 2019 Round 2 - Watkins Glen International,series_frp_f1600,F1600 Championship Series,2019,race,1,0,0,0,0,1,0,,,,media_narrative_context:1,d4d96f43d7e734ba26b0bdefe7d2d3e6ec0096e36dc05af4008d5fc7acfe69fd
session_frp_f1600_2019_r2_05_race_2,event_frp_f1600_2019_r2_watkins_glen_international,FRP F1600 2019 Round 2 - Watkins Glen International,series_frp_f1600,F1600 Championship Series,2019,race,1,0,0,0,0,1,0,,,,media_narrative_context:1,d4d96f43d7e734ba26b0bdefe7d2d3e6ec0096e36dc05af4008d5fc7acfe69fd
session_frp_f1600_2019_r2_06_race_3,event_frp_f1600_2019_r2_watkins_glen_international,FRP F1600 2019 Round 2 - Watkins Glen International,series_frp_f1600,F1600 Championship Series,2019,race,1,0,0,0,0,1,0,,,,media_narrative_context:1,d4d96f43d7e734ba26b0bdefe7d2d3e6ec0096e36dc05af4008d5fc7acfe69fd
session_frp_f1600_2019_r3_01_practice_1,event_frp_f1600_2019_r3_mid_ohio_sports_car_course,FRP F1600 2019 Round 3 - Mid Ohio Sports Car Course,series_frp_f1600,F1600 Championship Series,2019,practice,1,0,0,0,0,1,0,,,,media_narrative_context:1,d4d96f43d7e734ba26b0bdefe7d2d3e6ec0096e36dc05af4008d5fc7acfe69fd
session_frp_f1600_2019_r3_02_practice_2,event_frp_f1600_2019_r3_mid_ohio_sports_car_course,FRP F1600 2019 Round 3 - Mid Ohio Sports Car Course,series_frp_f1600,F1600 Championship Series,2019,practice,1,0,0,0,0,1,0,,,,media_narrative_context:1,d4d96f43d7e734ba26b0bdefe7d2d3e6ec0096e36dc05af4008d5fc7acfe69fd
