mediaId,assetType,title,rightsStatus,publishedAt,seriesId,seriesName,seasonYear,eventId,eventName,sessionId,sessionType,sessionName,driverId,driverName,isBryceFocused,hasQuote,summary,url,provenanceRefCount,sourceHash
asset_froc_2024_r1_taupo_track_1150x790,image,FROC 2024 Round 1 Taupo_Track-1150x790,link_only,,series_froc,Castrol Toyota Formula Regional Oceania Championship,2024,event_froc_2024_r1_taupo_international_motorsport_park,FROC 2024 Round 1 - Taupo International Motorsport Park,,,,,,no,no,Official Toyota NZ image link from Round 1 results page.,https://www.toyota.co.nz/globalassets/toyota-racing-website/new-website/castrol-toyota-racing-series/calendar/2024-season/taupo_track-1150x790.png,1,900ddfcb701b1977f16e33501302742c328980f5ffcccd190d2e433bba0b5681
asset_froc_2024_r1_website_timetable_1150x790,image,FROC 2024 Round 1 Website_TimeTable_1150x790,link_only,,series_froc,Castrol Toyota Formula Regional Oceania Championship,2024,event_froc_2024_r1_taupo_international_motorsport_park,FROC 2024 Round 1 - Taupo International Motorsport Park,,,,,,no,no,Official Toyota NZ image link from Round 1 results page.,https://www.toyota.co.nz/globalassets/toyota-racing-website/new-website/castrol-toyota-racing-series/calendar/2024-season/rounds-2024/round-1---taupo/website_timetable_1150x790.jpg,1,900ddfcb701b1977f16e33501302742c328980f5ffcccd190d2e433bba0b5681
asset_froc_2024_r2_2024_ctfroc_website_schedule_r2_1150x790,image,FROC 2024 Round 2 2024 CTFROC Website schedule R2 1150x790,link_only,,series_froc,Castrol Toyota Formula Regional Oceania Championship,2024,event_froc_2024_r2_manfeild_circuit_chris_amon,FROC 2024 Round 2 - Manfeild - Circuit Chris Amon,,,,,,no,no,Official Toyota NZ image link from Round 2 results page.,https://www.toyota.co.nz/globalassets/toyota-racing-website/new-website/castrol-toyota-racing-series/calendar/2024-season/rounds-2024/round-2---manfeild/2024-ctfroc-website-schedule-r2-1150x790.jpg,1,900ddfcb701b1977f16e33501302742c328980f5ffcccd190d2e433bba0b5681
asset_froc_2024_r2_castrol_manfield_1150x790,image,FROC 2024 Round 2 castrol-manfield-1150x790,link_only,,series_froc,Castrol Toyota Formula Regional Oceania Championship,2024,event_froc_2024_r2_manfeild_circuit_chris_amon,FROC 2024 Round 2 - Manfeild - Circuit Chris Amon,,,,,,no,no,Official Toyota NZ image link from Round 2 results page.,https://www.toyota.co.nz/globalassets/toyota-racing-website/new-website/castrol-toyota-racing-series/calendar/2023-season/castrol-manfield-1150x790.jpg,1,900ddfcb701b1977f16e33501302742c328980f5ffcccd190d2e433bba0b5681
asset_froc_2024_r2_fp_1,pdf,FROC 2024 Round 2 FP 1,link_only,,series_froc,Castrol Toyota Formula Regional Oceania Championship,2024,event_froc_2024_r2_manfeild_circuit_chris_amon,FROC 2024 Round 2 - Manfeild - Circuit Chris Amon,,,,,,no,no,Official Toyota NZ pdf link from Round 2 results page.,https://www.toyota.co.nz/globalassets/toyota-racing-website/new-website/castrol-toyota-racing-series/calendar/2024-season/rounds-2024/round-2---manfeild/ctfroc_rd2_practice-01---overall-classification.pdf,1,900ddfcb701b1977f16e33501302742c328980f5ffcccd190d2e433bba0b5681
asset_froc_2024_r2_fp_2,pdf,FROC 2024 Round 2 FP 2,link_only,,series_froc,Castrol Toyota Formula Regional Oceania Championship,2024,event_froc_2024_r2_manfeild_circuit_chris_amon,FROC 2024 Round 2 - Manfeild - Circuit Chris Amon,,,,,,no,no,Official Toyota NZ pdf link from Round 2 results page.,https://www.toyota.co.nz/globalassets/toyota-racing-website/new-website/castrol-toyota-racing-series/calendar/2024-season/rounds-2024/round-2---manfeild/ctfroc_rd2_practice-02---overall-classification.pdf,1,900ddfcb701b1977f16e33501302742c328980f5ffcccd190d2e433bba0b5681
asset_froc_2024_r2_fp_3,pdf,FROC 2024 Round 2 FP 3,link_only,,series_froc,Castrol Toyota Formula Regional Oceania Championship,2024,event_froc_2024_r2_manfeild_circuit_chris_amon,FROC 2024 Round 2 - Manfeild - Circuit Chris Amon,,,,,,no,no,Official Toyota NZ pdf link from Round 2 results page.,https://www.toyota.co.nz/globalassets/toyota-racing-website/new-website/castrol-toyota-racing-series/calendar/2024-season/rounds-2024/round-2---manfeild/ctfroc_rd2_practice-03---overall-classification.pdf,1,900ddfcb701b1977f16e33501302742c328980f5ffcccd190d2e433bba0b5681
asset_froc_2024_r2_grid_r1,pdf,FROC 2024 Round 2 Grid R1,link_only,,series_froc,Castrol Toyota Formula Regional Oceania Championship,2024,event_froc_2024_r2_manfeild_circuit_chris_amon,FROC 2024 Round 2 - Manfeild - Circuit Chris Amon,,,,,,no,no,Official Toyota NZ pdf link from Round 2 results page.,https://www.toyota.co.nz/globalassets/toyota-racing-website/new-website/castrol-toyota-racing-series/calendar/2024-season/rounds-2024/round-2---manfeild/castrol-toyota-fr-oceania-championship----race-1---startinggrid.pdf,1,900ddfcb701b1977f16e33501302742c328980f5ffcccd190d2e433bba0b5681
asset_froc_2024_r2_grid_r2,pdf,FROC 2024 Round 2 Grid R2,link_only,,series_froc,Castrol Toyota Formula Regional Oceania Championship,2024,event_froc_2024_r2_manfeild_circuit_chris_amon,FROC 2024 Round 2 - Manfeild - Circuit Chris Amon,,,,,,no,no,Official Toyota NZ pdf link from Round 2 results page.,https://www.toyota.co.nz/globalassets/toyota-racing-website/new-website/castrol-toyota-racing-series/calendar/2024-season/rounds-2024/round-2---manfeild/ctfroc_rd2--grid-race-2.pdf,1,900ddfcb701b1977f16e33501302742c328980f5ffcccd190d2e433bba0b5681
asset_froc_2024_r2_grid_r3,pdf,FROC 2024 Round 2 Grid R3,link_only,,series_froc,Castrol Toyota Formula Regional Oceania Championship,2024,event_froc_2024_r2_manfeild_circuit_chris_amon,FROC 2024 Round 2 - Manfeild - Circuit Chris Amon,,,,,,no,no,Official Toyota NZ pdf link from Round 2 results page.,https://www.toyota.co.nz/globalassets/toyota-racing-website/new-website/castrol-toyota-racing-series/calendar/2024-season/rounds-2024/round-2---manfeild/ctfroc_rd2--grid-race-3.pdf,1,900ddfcb701b1977f16e33501302742c328980f5ffcccd190d2e433bba0b5681
asset_froc_2024_r2_qualy_1,pdf,FROC 2024 Round 2 Qualy 1,link_only,,series_froc,Castrol Toyota Formula Regional Oceania Championship,2024,event_froc_2024_r2_manfeild_circuit_chris_amon,FROC 2024 Round 2 - Manfeild - Circuit Chris Amon,session_froc_2024_r2_qualifying_1,qualifying,Qualifying 1,,,no,no,Official Toyota NZ pdf link from Round 2 results page.,https://www.toyota.co.nz/globalassets/toyota-racing-website/new-website/castrol-toyota-racing-series/calendar/2024-season/rounds-2024/round-2---manfeild/castrol-toyota-fr-oceania-championship----qualifying-1---qualifyreduced.pdf,1,900ddfcb701b1977f16e33501302742c328980f5ffcccd190d2e433bba0b5681
asset_froc_2024_r2_qualy_2,pdf,FROC 2024 Round 2 Qualy 2,link_only,,series_froc,Castrol Toyota Formula Regional Oceania Championship,2024,event_froc_2024_r2_manfeild_circuit_chris_amon,FROC 2024 Round 2 - Manfeild - Circuit Chris Amon,session_froc_2024_r2_qualifying_2,qualifying,Qualifying 2,,,no,no,Official Toyota NZ pdf link from Round 2 results page.,https://www.toyota.co.nz/globalassets/toyota-racing-website/new-website/castrol-toyota-racing-series/calendar/2024-season/rounds-2024/round-2---manfeild/ctfroc_rd2_qualifying-02---final-classification.pdf,1,900ddfcb701b1977f16e33501302742c328980f5ffcccd190d2e433bba0b5681
asset_froc_2024_r2_race_1,pdf,FROC 2024 Round 2 Race 1,link_only,,series_froc,Castrol Toyota Formula Regional Oceania Championship,2024,event_froc_2024_r2_manfeild_circuit_chris_amon,FROC 2024 Round 2 - Manfeild - Circuit Chris Amon,session_froc_2024_r2_race_1,race,Race 1,,,no,no,Official Toyota NZ pdf link from Round 2 results page.,https://www.toyota.co.nz/globalassets/toyota-racing-website/new-website/castrol-toyota-racing-series/calendar/2024-season/rounds-2024/round-2---manfeild/ctfroc_rd2_race-1---final-classification.pdf,1,900ddfcb701b1977f16e33501302742c328980f5ffcccd190d2e433bba0b5681
asset_froc_2024_r2_race_2,pdf,FROC 2024 Round 2 Race 2,link_only,,series_froc,Castrol Toyota Formula Regional Oceania Championship,2024,event_froc_2024_r2_manfeild_circuit_chris_amon,FROC 2024 Round 2 - Manfeild - Circuit Chris Amon,session_froc_2024_r2_race_2,race,Race 2,,,no,no,Official Toyota NZ pdf link from Round 2 results page.,https://www.toyota.co.nz/globalassets/toyota-racing-website/new-website/castrol-toyota-racing-series/calendar/2024-season/rounds-2024/round-2---manfeild/ctfroc_rd2_race-2---provisional-classification.pdf,1,900ddfcb701b1977f16e33501302742c328980f5ffcccd190d2e433bba0b5681
asset_froc_2024_r2_test_1,pdf,FROC 2024 Round 2 Test 1,link_only,,series_froc,Castrol Toyota Formula Regional Oceania Championship,2024,event_froc_2024_r2_manfeild_circuit_chris_amon,FROC 2024 Round 2 - Manfeild - Circuit Chris Amon,session_froc_2024_r2_test_1,test,Test 1,,,no,no,Official Toyota NZ pdf link from Round 2 results page.,https://www.toyota.co.nz/globalassets/toyota-racing-website/new-website/castrol-toyota-racing-series/calendar/2024-season/rounds-2024/round-2---manfeild/castrol-toyota-fr-oceania-championship----test-session-01---qualifyfull.pdf,1,900ddfcb701b1977f16e33501302742c328980f5ffcccd190d2e433bba0b5681
asset_froc_2024_r2_test_2,pdf,FROC 2024 Round 2 Test 2,link_only,,series_froc,Castrol Toyota Formula Regional Oceania Championship,2024,event_froc_2024_r2_manfeild_circuit_chris_amon,FROC 2024 Round 2 - Manfeild - Circuit Chris Amon,session_froc_2024_r2_test_2,test,Test 2,,,no,no,Official Toyota NZ pdf link from Round 2 results page.,https://www.toyota.co.nz/globalassets/toyota-racing-website/new-website/castrol-toyota-racing-series/calendar/2024-season/rounds-2024/round-2---manfeild/castrol-toyota-fr-oceania-championship----test-session-02---qualifyfull.pdf,1,900ddfcb701b1977f16e33501302742c328980f5ffcccd190d2e433bba0b5681
asset_froc_2024_r3_2024_ctfroc_website_schedule_r3_1150x790,image,FROC 2024 Round 3 2024 CTFROC Website schedule R3 1150x790,link_only,,series_froc,Castrol Toyota Formula Regional Oceania Championship,2024,event_froc_2024_r3_hampton_downs_motorsport_park,FROC 2024 Round 3 - Hampton Downs Motorsport Park,,,,,,no,no,Official Toyota NZ image link from Round 3 results page.,https://www.toyota.co.nz/globalassets/toyota-racing-website/new-website/castrol-toyota-racing-series/calendar/2024-season/rounds-2024/round-3---hampton-downs/2024-ctfroc-website-schedule-r3-1150x790.jpg,1,900ddfcb701b1977f16e33501302742c328980f5ffcccd190d2e433bba0b5681
asset_froc_2024_r3_hampton_ctfroc_1150x790,image,FROC 2024 Round 3 Hampton-CTFROC-1150x790,link_only,,series_froc,Castrol Toyota Formula Regional Oceania Championship,2024,event_froc_2024_r3_hampton_downs_motorsport_park,FROC 2024 Round 3 - Hampton Downs Motorsport Park,,,,,,no,no,Official Toyota NZ image link from Round 3 results page.,https://www.toyota.co.nz/globalassets/toyota-racing-website/new-website/castrol-toyota-racing-series/calendar/2024-season/rounds-2024/round-3---hampton-downs/hampton-ctfroc-1150x790.jpg,1,900ddfcb701b1977f16e33501302742c328980f5ffcccd190d2e433bba0b5681
asset_froc_2024_r4_2024_ctfroc_website_schedule_r4_1150x790,image,FROC 2024 Round 4 2024 CTFROC Website schedule R4 1150x790,link_only,,series_froc,Castrol Toyota Formula Regional Oceania Championship,2024,event_froc_2024_r4_euromarque_motorsport_park,FROC 2024 Round 4 - Euromarque Motorsport Park,,,,,,no,no,Official Toyota NZ image link from Round 4 results page.,https://www.toyota.co.nz/globalassets/toyota-racing-website/new-website/castrol-toyota-racing-series/calendar/2024-season/rounds-2024/round-4---euromarque/2024-ctfroc-website-schedule-r4-1150x790.jpg,1,900ddfcb701b1977f16e33501302742c328980f5ffcccd190d2e433bba0b5681
asset_froc_2024_r4_euromarque_track_1150_790,image,FROC 2024 Round 4 Euromarque-Track-1150-790,link_only,,series_froc,Castrol Toyota Formula Regional Oceania Championship,2024,event_froc_2024_r4_euromarque_motorsport_park,FROC 2024 Round 4 - Euromarque Motorsport Park,,,,,,no,no,Official Toyota NZ image link from Round 4 results page.,https://www.toyota.co.nz/globalassets/toyota-racing-website/new-website/castrol-toyota-racing-series/calendar/2024-season/rounds-2024/round-4---euromarque/euromarque-track-1150-790.png,1,900ddfcb701b1977f16e33501302742c328980f5ffcccd190d2e433bba0b5681
asset_froc_2024_r5_2024_ctfroc_website_schedule_1150x790_round_5,image,FROC 2024 Round 5 2024 CTFROC Website schedule 1150x790 Round 5,link_only,,series_froc,Castrol Toyota Formula Regional Oceania Championship,2024,event_froc_2024_r5_highlands_motorsport_park,FROC 2024 Round 5 - Highlands Motorsport Park,,,,,,no,no,Official Toyota NZ image link from Round 5 results page.,https://www.toyota.co.nz/globalassets/toyota-racing-website/new-website/castrol-toyota-racing-series/calendar/2024-season/rounds-2024/round-5---highlands/2024-ctfroc-website-schedule-1150x790-round-5.jpg,1,900ddfcb701b1977f16e33501302742c328980f5ffcccd190d2e433bba0b5681
asset_froc_2024_r5_highlands_track_1150x790,image,FROC 2024 Round 5 Highlands_Track-1150x790,link_only,,series_froc,Castrol Toyota Formula Regional Oceania Championship,2024,event_froc_2024_r5_highlands_motorsport_park,FROC 2024 Round 5 - Highlands Motorsport Park,,,,,,no,no,Official Toyota NZ image link from Round 5 results page.,https://www.toyota.co.nz/globalassets/toyota-racing-website/new-website/castrol-toyota-racing-series/calendar/2024-season/highlands_track-1150x790.png,1,900ddfcb701b1977f16e33501302742c328980f5ffcccd190d2e433bba0b5681
asset_frp_f1600_2019_r1_03_qualifying_pdf,pdf,FRP F1600 2019 Road Atlanta Qualifying timing PDF,link_only,,series_frp_f1600,F1600 Championship Series,2019,event_frp_f1600_2019_r1_road_atlanta,FRP F1600 2019 Round 1 - Road Atlanta,session_frp_f1600_2019_r1_03_qualifying,qualifying,Qualifying,,,no,no,Official FRP F1600 timing PDF for Road Atlanta Qualifying.,https://cdn.prod.website-files.com/5e6065f5b2e7eb0f83419949/60954eb52369ead9b8fe584d_F1600_Merge_P1P2_Qualify_R1.pdf,2,900ddfcb701b1977f16e33501302742c328980f5ffcccd190d2e433bba0b5681
asset_frp_f1600_2019_points_pdf,pdf,FRP F1600 2019 season points PDF,link_only,,global_context,Global / career context,,,,,,,,,no,no,Official FRP F1600 2019 season points PDF with drops.,https://cdn.prod.website-files.com/5e6065f5b2e7eb7c7741994a/5e6065f5b2e7ebeb26419ba1_F1600_Season_Points_NJMP_with_DROPS_2019(1).pdf,2,900ddfcb701b1977f16e33501302742c328980f5ffcccd190d2e433bba0b5681
asset_indy_nxt_2026_6766_results,pdf,Results,link_only,2/27/2026,series_indy_nxt,INDY NXT,2026,event_indy_nxt_2026_5534,Grand Prix of St. Petersburg,session_indy_nxt_2026_6766,practice,Practice 1,,,no,no,Official INDY NXT session report for Grand Prix of St. Petersburg Practice 1.,http://www.imscdn.com/INDYCAR/Documents/5534/6766/indynxt-results-p1.pdf,1,900ddfcb701b1977f16e33501302742c328980f5ffcccd190d2e433bba0b5681
asset_indy_nxt_2026_6766_section_results,pdf,Section Results,link_only,2/27/2026,series_indy_nxt,INDY NXT,2026,event_indy_nxt_2026_5534,Grand Prix of St. Petersburg,session_indy_nxt_2026_6766,practice,Practice 1,,,no,no,Official INDY NXT session report for Grand Prix of St. Petersburg Practice 1.,http://www.imscdn.com/INDYCAR/Documents/5534/6766/indynxt-sectionresults-p1.pdf,1,900ddfcb701b1977f16e33501302742c328980f5ffcccd190d2e433bba0b5681
asset_indy_nxt_2026_6766_top_section_times,pdf,Top Section Times,link_only,2/27/2026,series_indy_nxt,INDY NXT,2026,event_indy_nxt_2026_5534,Grand Prix of St. Petersburg,session_indy_nxt_2026_6766,practice,Practice 1,,,no,no,Official INDY NXT session report for Grand Prix of St. Petersburg Practice 1.,http://www.imscdn.com/INDYCAR/Documents/5534/6766/indynxt-topsectiontimes-p1.pdf,1,900ddfcb701b1977f16e33501302742c328980f5ffcccd190d2e433bba0b5681
asset_indy_nxt_2025_6515_results,pdf,Results,link_only,2/28/2025,series_indy_nxt,INDY NXT,2025,event_indy_nxt_2025_5488,Grand Prix of St. Petersburg,session_indy_nxt_2025_6515,practice,Practice 1,,,no,no,Official INDY NXT session report for Grand Prix of St. Petersburg Practice 1.,http://www.imscdn.com/INDYCAR/Documents/6515/2025-02-28/indynxt-results-p1.pdf,1,900ddfcb701b1977f16e33501302742c328980f5ffcccd190d2e433bba0b5681
asset_indy_nxt_2025_6515_section_results,pdf,Section Results,link_only,2/28/2025,series_indy_nxt,INDY NXT,2025,event_indy_nxt_2025_5488,Grand Prix of St. Petersburg,session_indy_nxt_2025_6515,practice,Practice 1,,,no,no,Official INDY NXT session report for Grand Prix of St. Petersburg Practice 1.,http://www.imscdn.com/INDYCAR/Documents/6515/2025-02-28/indynxt-sectionresults-p1.pdf,1,900ddfcb701b1977f16e33501302742c328980f5ffcccd190d2e433bba0b5681
asset_indy_nxt_2025_6515_top_section_times,pdf,Top Section Times,link_only,2/28/2025,series_indy_nxt,INDY NXT,2025,event_indy_nxt_2025_5488,Grand Prix of St. Petersburg,session_indy_nxt_2025_6515,practice,Practice 1,,,no,no,Official INDY NXT session report for Grand Prix of St. Petersburg Practice 1.,http://www.imscdn.com/INDYCAR/Documents/6515/2025-02-28/indynxt-topsectiontimes-p1.pdf,1,900ddfcb701b1977f16e33501302742c328980f5ffcccd190d2e433bba0b5681
asset_indy_nxt_2026_6767_combined_results,pdf,Combined Results,link_only,2/28/2026,series_indy_nxt,INDY NXT,2026,event_indy_nxt_2026_5534,Grand Prix of St. Petersburg,session_indy_nxt_2026_6767,practice,Practice 2,,,no,no,Official INDY NXT session report for Grand Prix of St. Petersburg Practice 2.,http://www.imscdn.com/INDYCAR/Documents/5534/6767/indynxt-results-pcomb-p2.pdf,1,900ddfcb701b1977f16e33501302742c328980f5ffcccd190d2e433bba0b5681
asset_indy_nxt_2026_6767_results,pdf,Results,link_only,2/28/2026,series_indy_nxt,INDY NXT,2026,event_indy_nxt_2026_5534,Grand Prix of St. Petersburg,session_indy_nxt_2026_6767,practice,Practice 2,,,no,no,Official INDY NXT session report for Grand Prix of St. Petersburg Practice 2.,http://www.imscdn.com/INDYCAR/Documents/5534/6767/indynxt-results-p2.pdf,1,900ddfcb701b1977f16e33501302742c328980f5ffcccd190d2e433bba0b5681
asset_indy_nxt_2026_6767_section_results,pdf,Section Results,link_only,2/28/2026,series_indy_nxt,INDY NXT,2026,event_indy_nxt_2026_5534,Grand Prix of St. Petersburg,session_indy_nxt_2026_6767,practice,Practice 2,,,no,no,Official INDY NXT session report for Grand Prix of St. Petersburg Practice 2.,http://www.imscdn.com/INDYCAR/Documents/5534/6767/indynxt-sectionresults-p2.pdf,1,900ddfcb701b1977f16e33501302742c328980f5ffcccd190d2e433bba0b5681
asset_indy_nxt_2026_6767_top_section_times,pdf,Top Section Times,link_only,2/28/2026,series_indy_nxt,INDY NXT,2026,event_indy_nxt_2026_5534,Grand Prix of St. Petersburg,session_indy_nxt_2026_6767,practice,Practice 2,,,no,no,Official INDY NXT session report for Grand Prix of St. Petersburg Practice 2.,http://www.imscdn.com/INDYCAR/Documents/5534/6767/indynxt-topsectiontimes-p2.pdf,1,900ddfcb701b1977f16e33501302742c328980f5ffcccd190d2e433bba0b5681
asset_indy_nxt_2026_6768_overall_results,pdf,Overall Results,link_only,2/28/2026,series_indy_nxt,INDY NXT,2026,event_indy_nxt_2026_5534,Grand Prix of St. Petersburg,session_indy_nxt_2026_6768,qualifying,Qualifications - Group 1,,,no,no,Official INDY NXT session report for Grand Prix of St. Petersburg Qualifications - Group 1.,http://www.imscdn.com/INDYCAR/Documents/5534/6768/indynxt-results-quals.pdf,1,900ddfcb701b1977f16e33501302742c328980f5ffcccd190d2e433bba0b5681
asset_indy_nxt_2026_6768_results,pdf,Results,link_only,2/28/2026,series_indy_nxt,INDY NXT,2026,event_indy_nxt_2026_5534,Grand Prix of St. Petersburg,session_indy_nxt_2026_6768,qualifying,Qualifications - Group 1,,,no,no,Official INDY NXT session report for Grand Prix of St. Petersburg Qualifications - Group 1.,http://www.imscdn.com/INDYCAR/Documents/5534/6768/indynxt-results-quals-g1.pdf,1,900ddfcb701b1977f16e33501302742c328980f5ffcccd190d2e433bba0b5681
asset_indy_nxt_2026_6768_section_results,pdf,Section Results,link_only,2/28/2026,series_indy_nxt,INDY NXT,2026,event_indy_nxt_2026_5534,Grand Prix of St. Petersburg,session_indy_nxt_2026_6768,qualifying,Qualifications - Group 1,,,no,no,Official INDY NXT session report for Grand Prix of St. Petersburg Qualifications - Group 1.,http://www.imscdn.com/INDYCAR/Documents/5534/6768/indynxt-sectionresults-quals-g1.pdf,1,900ddfcb701b1977f16e33501302742c328980f5ffcccd190d2e433bba0b5681
asset_indy_nxt_2026_6768_top_section_times,pdf,Top Section Times,link_only,2/28/2026,series_indy_nxt,INDY NXT,2026,event_indy_nxt_2026_5534,Grand Prix of St. Petersburg,session_indy_nxt_2026_6768,qualifying,Qualifications - Group 1,,,no,no,Official INDY NXT session report for Grand Prix of St. Petersburg Qualifications - Group 1.,http://www.imscdn.com/INDYCAR/Documents/5534/6768/indynxt-topsectiontimes-quals-g1.pdf,1,900ddfcb701b1977f16e33501302742c328980f5ffcccd190d2e433bba0b5681
asset_indy_nxt_2026_6769_overall_results,pdf,Overall Results,link_only,2/28/2026,series_indy_nxt,INDY NXT,2026,event_indy_nxt_2026_5534,Grand Prix of St. Petersburg,session_indy_nxt_2026_6769,qualifying,Qualifications - Group 2,,,no,no,Official INDY NXT session report for Grand Prix of St. Petersburg Qualifications - Group 2.,http://www.imscdn.com/INDYCAR/Documents/5534/6769/indynxt-results-quals.pdf,1,900ddfcb701b1977f16e33501302742c328980f5ffcccd190d2e433bba0b5681
asset_indy_nxt_2026_6769_results,pdf,Results,link_only,2/28/2026,series_indy_nxt,INDY NXT,2026,event_indy_nxt_2026_5534,Grand Prix of St. Petersburg,session_indy_nxt_2026_6769,qualifying,Qualifications - Group 2,,,no,no,Official INDY NXT session report for Grand Prix of St. Petersburg Qualifications - Group 2.,http://www.imscdn.com/INDYCAR/Documents/5534/6769/indynxt-results-quals-g2.pdf,1,900ddfcb701b1977f16e33501302742c328980f5ffcccd190d2e433bba0b5681
asset_indy_nxt_2026_6769_section_results,pdf,Section Results,link_only,2/28/2026,series_indy_nxt,INDY NXT,2026,event_indy_nxt_2026_5534,Grand Prix of St. Petersburg,session_indy_nxt_2026_6769,qualifying,Qualifications - Group 2,,,no,no,Official INDY NXT session report for Grand Prix of St. Petersburg Qualifications - Group 2.,http://www.imscdn.com/INDYCAR/Documents/5534/6769/indynxt-sectionresults-quals-g2.pdf,1,900ddfcb701b1977f16e33501302742c328980f5ffcccd190d2e433bba0b5681
asset_indy_nxt_2026_6769_top_section_times,pdf,Top Section Times,link_only,2/28/2026,series_indy_nxt,INDY NXT,2026,event_indy_nxt_2026_5534,Grand Prix of St. Petersburg,session_indy_nxt_2026_6769,qualifying,Qualifications - Group 2,,,no,no,Official INDY NXT session report for Grand Prix of St. Petersburg Qualifications - Group 2.,http://www.imscdn.com/INDYCAR/Documents/5534/6769/indynxt-topsectiontimes-quals-g2.pdf,1,900ddfcb701b1977f16e33501302742c328980f5ffcccd190d2e433bba0b5681
asset_indy_nxt_2026_6770_overall_results,pdf,Overall Results,link_only,2/28/2026,series_indy_nxt,INDY NXT,2026,event_indy_nxt_2026_5534,Grand Prix of St. Petersburg,session_indy_nxt_2026_6770,qualifying,Combined Qualifications,,,no,no,Official INDY NXT session report for Grand Prix of St. Petersburg Combined Qualifications.,http://www.imscdn.com/INDYCAR/Documents/5534/6770/indynxt-results-quals.pdf,1,900ddfcb701b1977f16e33501302742c328980f5ffcccd190d2e433bba0b5681
asset_indy_nxt_2026_6770_results,pdf,Results,link_only,2/28/2026,series_indy_nxt,INDY NXT,2026,event_indy_nxt_2026_5534,Grand Prix of St. Petersburg,session_indy_nxt_2026_6770,qualifying,Combined Qualifications,,,no,no,Official INDY NXT session report for Grand Prix of St. Petersburg Combined Qualifications.,http://www.imscdn.com/INDYCAR/Documents/5534/6770/indynxt-results-quals.pdf,1,900ddfcb701b1977f16e33501302742c328980f5ffcccd190d2e433bba0b5681
asset_frp_f1600_2019_r1_01_practice_1_pdf,pdf,FRP F1600 2019 Road Atlanta Practice 1 timing PDF,link_only,2019-04-18T11:10:00,series_frp_f1600,F1600 Championship Series,2019,event_frp_f1600_2019_r1_road_atlanta,FRP F1600 2019 Round 1 - Road Atlanta,session_frp_f1600_2019_r1_01_practice_1,practice,Practice 1,,,no,no,Official FRP F1600 timing PDF for Road Atlanta Practice 1.,https://cdn.prod.website-files.com/5e6065f5b2e7eb0f83419949/60954e8ac09ba448b6fc6893_Road_Atlantic_F1600_P1.pdf,2,900ddfcb701b1977f16e33501302742c328980f5ffcccd190d2e433bba0b5681
asset_frp_f1600_2019_r1_02_practice_2_pdf,pdf,FRP F1600 2019 Road Atlanta Practice 2 timing PDF,link_only,2019-04-18T15:10:00,series_frp_f1600,F1600 Championship Series,2019,event_frp_f1600_2019_r1_road_atlanta,FRP F1600 2019 Round 1 - Road Atlanta,session_frp_f1600_2019_r1_02_practice_2,practice,Practice 2,,,no,no,Official FRP F1600 timing PDF for Road Atlanta Practice 2.,https://cdn.prod.website-files.com/5e6065f5b2e7eb0f83419949/60954e8f083d27b9b7ffc13c_Road_Atlanta_F1600_P2.pdf,2,900ddfcb701b1977f16e33501302742c328980f5ffcccd190d2e433bba0b5681
asset_frp_f1600_2019_r1_04_race_1_pdf,pdf,FRP F1600 2019 Road Atlanta Race 1 timing PDF,link_only,2019-04-19T16:00:00,series_frp_f1600,F1600 Championship Series,2019,event_frp_f1600_2019_r1_road_atlanta,FRP F1600 2019 Round 1 - Road Atlanta,session_frp_f1600_2019_r1_04_race_1,race,Race 1,,,no,no,Official FRP F1600 timing PDF for Road Atlanta Race 1.,https://cdn.prod.website-files.com/5e6065f5b2e7eb0f83419949/60954f359d2909a1afbc1c5e_F16_FINAL_R1_FIXED_FAST_LAP.pdf,2,900ddfcb701b1977f16e33501302742c328980f5ffcccd190d2e433bba0b5681
asset_frp_f1600_2019_r1_05_race_2_pdf,pdf,FRP F1600 2019 Road Atlanta Race 2 timing PDF,link_only,2019-04-20T11:20:00,series_frp_f1600,F1600 Championship Series,2019,event_frp_f1600_2019_r1_road_atlanta,FRP F1600 2019 Round 1 - Road Atlanta,session_frp_f1600_2019_r1_05_race_2,race,Race 2,,,no,no,Official FRP F1600 timing PDF for Road Atlanta Race 2.,https://cdn.prod.website-files.com/5e6065f5b2e7eb0f83419949/60954ec9c3c85300299ec436_F16_Provisional_Race_2_Results.pdf,2,900ddfcb701b1977f16e33501302742c328980f5ffcccd190d2e433bba0b5681
asset_frp_f1600_2019_r1_06_race_3_pdf,pdf,FRP F1600 2019 Road Atlanta Race 3 timing PDF,link_only,2019-04-20T15:45:00,series_frp_f1600,F1600 Championship Series,2019,event_frp_f1600_2019_r1_road_atlanta,FRP F1600 2019 Round 1 - Road Atlanta,session_frp_f1600_2019_r1_06_race_3,race,Race 3,,,no,no,Official FRP F1600 timing PDF for Road Atlanta Race 3.,https://cdn.prod.website-files.com/5e6065f5b2e7eb0f83419949/60954f1db0916c79f8fbd26f_F16_Provisional_Race_3_Results.pdf,2,900ddfcb701b1977f16e33501302742c328980f5ffcccd190d2e433bba0b5681
