sessionId,raceLabel,lapNumber,position,flagState,provenanceRefs
session_indy_nxt_2024_6327,2024 Grand Prix of Monterey Race 2 R2,23,5,,source_indy_nxt_2024_6327_lap_chart_pdf
session_indy_nxt_2024_6327,2024 Grand Prix of Monterey Race 2 R2,24,5,,source_indy_nxt_2024_6327_lap_chart_pdf
session_indy_nxt_2024_6327,2024 Grand Prix of Monterey Race 2 R2,25,5,,source_indy_nxt_2024_6327_lap_chart_pdf
session_indy_nxt_2024_6327,2024 Grand Prix of Monterey Race 2 R2,26,5,,source_indy_nxt_2024_6327_lap_chart_pdf
session_indy_nxt_2024_6327,2024 Grand Prix of Monterey Race 2 R2,27,3,,source_indy_nxt_2024_6327_lap_chart_pdf
session_indy_nxt_2024_6327,2024 Grand Prix of Monterey Race 2 R2,28,3,,source_indy_nxt_2024_6327_lap_chart_pdf
session_indy_nxt_2024_6327,2024 Grand Prix of Monterey Race 2 R2,29,3,,source_indy_nxt_2024_6327_lap_chart_pdf
session_indy_nxt_2024_6327,2024 Grand Prix of Monterey Race 2 R2,30,3,,source_indy_nxt_2024_6327_lap_chart_pdf
session_indy_nxt_2024_6327,2024 Grand Prix of Monterey Race 2 R2,31,3,,source_indy_nxt_2024_6327_lap_chart_pdf
session_indy_nxt_2024_6327,2024 Grand Prix of Monterey Race 2 R2,32,3,,source_indy_nxt_2024_6327_lap_chart_pdf
session_indy_nxt_2024_6327,2024 Grand Prix of Monterey Race 2 R2,33,3,,source_indy_nxt_2024_6327_lap_chart_pdf
session_indy_nxt_2024_6327,2024 Grand Prix of Monterey Race 2 R2,34,3,,source_indy_nxt_2024_6327_lap_chart_pdf
session_indy_nxt_2024_6327,2024 Grand Prix of Monterey Race 2 R2,35,3,,source_indy_nxt_2024_6327_lap_chart_pdf
session_indy_nxt_2024_6318,2024 Grand Prix at Mid-Ohio,1,18,,source_indy_nxt_2024_6318_lap_chart_pdf
session_indy_nxt_2024_6318,2024 Grand Prix at Mid-Ohio,2,19,,source_indy_nxt_2024_6318_lap_chart_pdf
session_indy_nxt_2024_6318,2024 Grand Prix at Mid-Ohio,3,19,,source_indy_nxt_2024_6318_lap_chart_pdf
session_indy_nxt_2024_6318,2024 Grand Prix at Mid-Ohio,4,19,,source_indy_nxt_2024_6318_lap_chart_pdf
session_indy_nxt_2024_6318,2024 Grand Prix at Mid-Ohio,5,18,,source_indy_nxt_2024_6318_lap_chart_pdf
session_indy_nxt_2024_6318,2024 Grand Prix at Mid-Ohio,6,18,,source_indy_nxt_2024_6318_lap_chart_pdf
session_indy_nxt_2024_6318,2024 Grand Prix at Mid-Ohio,7,18,,source_indy_nxt_2024_6318_lap_chart_pdf
session_indy_nxt_2024_6318,2024 Grand Prix at Mid-Ohio,8,18,,source_indy_nxt_2024_6318_lap_chart_pdf
session_indy_nxt_2024_6318,2024 Grand Prix at Mid-Ohio,9,18,,source_indy_nxt_2024_6318_lap_chart_pdf
session_indy_nxt_2024_6318,2024 Grand Prix at Mid-Ohio,10,18,,source_indy_nxt_2024_6318_lap_chart_pdf
session_indy_nxt_2024_6318,2024 Grand Prix at Mid-Ohio,11,18,,source_indy_nxt_2024_6318_lap_chart_pdf
session_indy_nxt_2024_6318,2024 Grand Prix at Mid-Ohio,12,18,,source_indy_nxt_2024_6318_lap_chart_pdf
session_indy_nxt_2024_6318,2024 Grand Prix at Mid-Ohio,13,18,,source_indy_nxt_2024_6318_lap_chart_pdf
session_indy_nxt_2024_6318,2024 Grand Prix at Mid-Ohio,14,18,,source_indy_nxt_2024_6318_lap_chart_pdf
session_indy_nxt_2024_6318,2024 Grand Prix at Mid-Ohio,15,18,,source_indy_nxt_2024_6318_lap_chart_pdf
session_indy_nxt_2024_6318,2024 Grand Prix at Mid-Ohio,16,18,,source_indy_nxt_2024_6318_lap_chart_pdf
session_indy_nxt_2024_6318,2024 Grand Prix at Mid-Ohio,17,18,,source_indy_nxt_2024_6318_lap_chart_pdf
session_indy_nxt_2024_6318,2024 Grand Prix at Mid-Ohio,18,18,,source_indy_nxt_2024_6318_lap_chart_pdf
session_indy_nxt_2024_6318,2024 Grand Prix at Mid-Ohio,19,18,,source_indy_nxt_2024_6318_lap_chart_pdf
session_indy_nxt_2024_6318,2024 Grand Prix at Mid-Ohio,20,18,,source_indy_nxt_2024_6318_lap_chart_pdf
session_indy_nxt_2024_6318,2024 Grand Prix at Mid-Ohio,21,18,,source_indy_nxt_2024_6318_lap_chart_pdf
session_indy_nxt_2024_6318,2024 Grand Prix at Mid-Ohio,22,18,,source_indy_nxt_2024_6318_lap_chart_pdf
session_indy_nxt_2024_6318,2024 Grand Prix at Mid-Ohio,23,18,,source_indy_nxt_2024_6318_lap_chart_pdf
session_indy_nxt_2024_6318,2024 Grand Prix at Mid-Ohio,24,18,,source_indy_nxt_2024_6318_lap_chart_pdf
session_indy_nxt_2024_6318,2024 Grand Prix at Mid-Ohio,25,18,,source_indy_nxt_2024_6318_lap_chart_pdf
session_indy_nxt_2024_6318,2024 Grand Prix at Mid-Ohio,26,18,,source_indy_nxt_2024_6318_lap_chart_pdf
session_indy_nxt_2024_6318,2024 Grand Prix at Mid-Ohio,27,18,,source_indy_nxt_2024_6318_lap_chart_pdf
session_indy_nxt_2024_6318,2024 Grand Prix at Mid-Ohio,28,18,,source_indy_nxt_2024_6318_lap_chart_pdf
session_indy_nxt_2024_6318,2024 Grand Prix at Mid-Ohio,29,18,,source_indy_nxt_2024_6318_lap_chart_pdf
session_indy_nxt_2024_6318,2024 Grand Prix at Mid-Ohio,30,18,,source_indy_nxt_2024_6318_lap_chart_pdf
session_indy_nxt_2024_6318,2024 Grand Prix at Mid-Ohio,31,18,,source_indy_nxt_2024_6318_lap_chart_pdf
session_indy_nxt_2024_6318,2024 Grand Prix at Mid-Ohio,32,18,,source_indy_nxt_2024_6318_lap_chart_pdf
session_indy_nxt_2024_6319,2024 INDY NXT by Firestone at Iowa Speedway,1,9,,source_indy_nxt_2024_6319_lap_chart_pdf
session_indy_nxt_2024_6319,2024 INDY NXT by Firestone at Iowa Speedway,2,10,,source_indy_nxt_2024_6319_lap_chart_pdf
session_indy_nxt_2024_6319,2024 INDY NXT by Firestone at Iowa Speedway,3,9,,source_indy_nxt_2024_6319_lap_chart_pdf
session_indy_nxt_2024_6319,2024 INDY NXT by Firestone at Iowa Speedway,4,9,,source_indy_nxt_2024_6319_lap_chart_pdf
session_indy_nxt_2024_6319,2024 INDY NXT by Firestone at Iowa Speedway,5,9,,source_indy_nxt_2024_6319_lap_chart_pdf
session_indy_nxt_2024_6319,2024 INDY NXT by Firestone at Iowa Speedway,6,9,,source_indy_nxt_2024_6319_lap_chart_pdf
session_indy_nxt_2024_6319,2024 INDY NXT by Firestone at Iowa Speedway,7,9,,source_indy_nxt_2024_6319_lap_chart_pdf
session_indy_nxt_2024_6319,2024 INDY NXT by Firestone at Iowa Speedway,8,10,,source_indy_nxt_2024_6319_lap_chart_pdf
session_indy_nxt_2024_6319,2024 INDY NXT by Firestone at Iowa Speedway,9,10,,source_indy_nxt_2024_6319_lap_chart_pdf
session_indy_nxt_2024_6319,2024 INDY NXT by Firestone at Iowa Speedway,10,11,,source_indy_nxt_2024_6319_lap_chart_pdf
session_indy_nxt_2024_6319,2024 INDY NXT by Firestone at Iowa Speedway,11,11,,source_indy_nxt_2024_6319_lap_chart_pdf
session_indy_nxt_2024_6319,2024 INDY NXT by Firestone at Iowa Speedway,12,11,,source_indy_nxt_2024_6319_lap_chart_pdf
session_indy_nxt_2024_6319,2024 INDY NXT by Firestone at Iowa Speedway,13,9,,source_indy_nxt_2024_6319_lap_chart_pdf
session_indy_nxt_2024_6319,2024 INDY NXT by Firestone at Iowa Speedway,14,9,,source_indy_nxt_2024_6319_lap_chart_pdf
session_indy_nxt_2024_6319,2024 INDY NXT by Firestone at Iowa Speedway,15,9,,source_indy_nxt_2024_6319_lap_chart_pdf
session_indy_nxt_2024_6319,2024 INDY NXT by Firestone at Iowa Speedway,16,9,,source_indy_nxt_2024_6319_lap_chart_pdf
session_indy_nxt_2024_6319,2024 INDY NXT by Firestone at Iowa Speedway,17,9,,source_indy_nxt_2024_6319_lap_chart_pdf
session_indy_nxt_2024_6319,2024 INDY NXT by Firestone at Iowa Speedway,18,9,,source_indy_nxt_2024_6319_lap_chart_pdf
session_indy_nxt_2024_6319,2024 INDY NXT by Firestone at Iowa Speedway,19,9,,source_indy_nxt_2024_6319_lap_chart_pdf
session_indy_nxt_2024_6319,2024 INDY NXT by Firestone at Iowa Speedway,20,9,,source_indy_nxt_2024_6319_lap_chart_pdf
session_indy_nxt_2024_6319,2024 INDY NXT by Firestone at Iowa Speedway,21,9,,source_indy_nxt_2024_6319_lap_chart_pdf
session_indy_nxt_2024_6319,2024 INDY NXT by Firestone at Iowa Speedway,22,9,,source_indy_nxt_2024_6319_lap_chart_pdf
session_indy_nxt_2024_6319,2024 INDY NXT by Firestone at Iowa Speedway,23,9,,source_indy_nxt_2024_6319_lap_chart_pdf
session_indy_nxt_2024_6319,2024 INDY NXT by Firestone at Iowa Speedway,24,9,,source_indy_nxt_2024_6319_lap_chart_pdf
session_indy_nxt_2024_6319,2024 INDY NXT by Firestone at Iowa Speedway,25,9,,source_indy_nxt_2024_6319_lap_chart_pdf
session_indy_nxt_2024_6319,2024 INDY NXT by Firestone at Iowa Speedway,26,9,,source_indy_nxt_2024_6319_lap_chart_pdf
session_indy_nxt_2024_6319,2024 INDY NXT by Firestone at Iowa Speedway,27,9,,source_indy_nxt_2024_6319_lap_chart_pdf
session_indy_nxt_2024_6319,2024 INDY NXT by Firestone at Iowa Speedway,28,9,,source_indy_nxt_2024_6319_lap_chart_pdf
session_indy_nxt_2024_6319,2024 INDY NXT by Firestone at Iowa Speedway,29,9,,source_indy_nxt_2024_6319_lap_chart_pdf
session_indy_nxt_2024_6319,2024 INDY NXT by Firestone at Iowa Speedway,30,9,,source_indy_nxt_2024_6319_lap_chart_pdf
session_indy_nxt_2024_6319,2024 INDY NXT by Firestone at Iowa Speedway,31,9,,source_indy_nxt_2024_6319_lap_chart_pdf
session_indy_nxt_2024_6319,2024 INDY NXT by Firestone at Iowa Speedway,32,9,,source_indy_nxt_2024_6319_lap_chart_pdf
session_indy_nxt_2024_6319,2024 INDY NXT by Firestone at Iowa Speedway,33,9,,source_indy_nxt_2024_6319_lap_chart_pdf
session_indy_nxt_2024_6319,2024 INDY NXT by Firestone at Iowa Speedway,34,9,,source_indy_nxt_2024_6319_lap_chart_pdf
session_indy_nxt_2024_6319,2024 INDY NXT by Firestone at Iowa Speedway,35,9,,source_indy_nxt_2024_6319_lap_chart_pdf
session_indy_nxt_2024_6319,2024 INDY NXT by Firestone at Iowa Speedway,36,9,,source_indy_nxt_2024_6319_lap_chart_pdf
session_indy_nxt_2024_6319,2024 INDY NXT by Firestone at Iowa Speedway,37,9,,source_indy_nxt_2024_6319_lap_chart_pdf
session_indy_nxt_2024_6319,2024 INDY NXT by Firestone at Iowa Speedway,38,9,,source_indy_nxt_2024_6319_lap_chart_pdf
session_indy_nxt_2024_6319,2024 INDY NXT by Firestone at Iowa Speedway,39,9,,source_indy_nxt_2024_6319_lap_chart_pdf
session_indy_nxt_2024_6319,2024 INDY NXT by Firestone at Iowa Speedway,40,8,,source_indy_nxt_2024_6319_lap_chart_pdf
session_indy_nxt_2024_6319,2024 INDY NXT by Firestone at Iowa Speedway,41,8,,source_indy_nxt_2024_6319_lap_chart_pdf
session_indy_nxt_2024_6319,2024 INDY NXT by Firestone at Iowa Speedway,42,8,,source_indy_nxt_2024_6319_lap_chart_pdf
session_indy_nxt_2024_6319,2024 INDY NXT by Firestone at Iowa Speedway,43,8,,source_indy_nxt_2024_6319_lap_chart_pdf
session_indy_nxt_2024_6319,2024 INDY NXT by Firestone at Iowa Speedway,44,8,,source_indy_nxt_2024_6319_lap_chart_pdf
session_indy_nxt_2024_6319,2024 INDY NXT by Firestone at Iowa Speedway,45,8,,source_indy_nxt_2024_6319_lap_chart_pdf
session_indy_nxt_2024_6319,2024 INDY NXT by Firestone at Iowa Speedway,46,8,,source_indy_nxt_2024_6319_lap_chart_pdf
session_indy_nxt_2024_6319,2024 INDY NXT by Firestone at Iowa Speedway,47,8,,source_indy_nxt_2024_6319_lap_chart_pdf
session_indy_nxt_2024_6319,2024 INDY NXT by Firestone at Iowa Speedway,48,8,,source_indy_nxt_2024_6319_lap_chart_pdf
session_indy_nxt_2024_6319,2024 INDY NXT by Firestone at Iowa Speedway,49,8,,source_indy_nxt_2024_6319_lap_chart_pdf
session_indy_nxt_2024_6319,2024 INDY NXT by Firestone at Iowa Speedway,50,8,,source_indy_nxt_2024_6319_lap_chart_pdf
session_indy_nxt_2024_6319,2024 INDY NXT by Firestone at Iowa Speedway,51,8,,source_indy_nxt_2024_6319_lap_chart_pdf
session_indy_nxt_2024_6319,2024 INDY NXT by Firestone at Iowa Speedway,52,8,,source_indy_nxt_2024_6319_lap_chart_pdf
session_indy_nxt_2024_6319,2024 INDY NXT by Firestone at Iowa Speedway,53,8,,source_indy_nxt_2024_6319_lap_chart_pdf
session_indy_nxt_2024_6319,2024 INDY NXT by Firestone at Iowa Speedway,54,8,,source_indy_nxt_2024_6319_lap_chart_pdf
session_indy_nxt_2024_6319,2024 INDY NXT by Firestone at Iowa Speedway,55,8,,source_indy_nxt_2024_6319_lap_chart_pdf
session_indy_nxt_2024_6320,2024 OUTFRONT Showdown,1,14,,source_indy_nxt_2024_6320_lap_chart_pdf
session_indy_nxt_2024_6320,2024 OUTFRONT Showdown,2,12,,source_indy_nxt_2024_6320_lap_chart_pdf
session_indy_nxt_2024_6320,2024 OUTFRONT Showdown,3,12,,source_indy_nxt_2024_6320_lap_chart_pdf
session_indy_nxt_2024_6320,2024 OUTFRONT Showdown,4,12,,source_indy_nxt_2024_6320_lap_chart_pdf
session_indy_nxt_2024_6320,2024 OUTFRONT Showdown,5,12,,source_indy_nxt_2024_6320_lap_chart_pdf
session_indy_nxt_2024_6320,2024 OUTFRONT Showdown,6,12,,source_indy_nxt_2024_6320_lap_chart_pdf
session_indy_nxt_2024_6320,2024 OUTFRONT Showdown,7,10,,source_indy_nxt_2024_6320_lap_chart_pdf
session_indy_nxt_2024_6320,2024 OUTFRONT Showdown,8,9,,source_indy_nxt_2024_6320_lap_chart_pdf
session_indy_nxt_2024_6320,2024 OUTFRONT Showdown,9,9,,source_indy_nxt_2024_6320_lap_chart_pdf
session_indy_nxt_2024_6320,2024 OUTFRONT Showdown,10,9,,source_indy_nxt_2024_6320_lap_chart_pdf
session_indy_nxt_2024_6320,2024 OUTFRONT Showdown,11,9,,source_indy_nxt_2024_6320_lap_chart_pdf
session_indy_nxt_2024_6320,2024 OUTFRONT Showdown,12,9,,source_indy_nxt_2024_6320_lap_chart_pdf
session_indy_nxt_2024_6320,2024 OUTFRONT Showdown,13,9,,source_indy_nxt_2024_6320_lap_chart_pdf
session_indy_nxt_2024_6320,2024 OUTFRONT Showdown,14,9,,source_indy_nxt_2024_6320_lap_chart_pdf
session_indy_nxt_2024_6320,2024 OUTFRONT Showdown,15,9,,source_indy_nxt_2024_6320_lap_chart_pdf
session_indy_nxt_2024_6320,2024 OUTFRONT Showdown,16,9,,source_indy_nxt_2024_6320_lap_chart_pdf
session_indy_nxt_2024_6320,2024 OUTFRONT Showdown,17,10,,source_indy_nxt_2024_6320_lap_chart_pdf
session_indy_nxt_2024_6320,2024 OUTFRONT Showdown,18,10,,source_indy_nxt_2024_6320_lap_chart_pdf
session_indy_nxt_2024_6320,2024 OUTFRONT Showdown,19,9,,source_indy_nxt_2024_6320_lap_chart_pdf
session_indy_nxt_2024_6320,2024 OUTFRONT Showdown,20,9,,source_indy_nxt_2024_6320_lap_chart_pdf
session_indy_nxt_2024_6320,2024 OUTFRONT Showdown,21,9,,source_indy_nxt_2024_6320_lap_chart_pdf
session_indy_nxt_2024_6320,2024 OUTFRONT Showdown,22,9,,source_indy_nxt_2024_6320_lap_chart_pdf
session_indy_nxt_2024_6320,2024 OUTFRONT Showdown,23,9,,source_indy_nxt_2024_6320_lap_chart_pdf
session_indy_nxt_2024_6320,2024 OUTFRONT Showdown,24,9,,source_indy_nxt_2024_6320_lap_chart_pdf
session_indy_nxt_2024_6320,2024 OUTFRONT Showdown,25,9,,source_indy_nxt_2024_6320_lap_chart_pdf
session_indy_nxt_2024_6320,2024 OUTFRONT Showdown,26,9,,source_indy_nxt_2024_6320_lap_chart_pdf
session_indy_nxt_2024_6320,2024 OUTFRONT Showdown,27,9,,source_indy_nxt_2024_6320_lap_chart_pdf
session_indy_nxt_2024_6320,2024 OUTFRONT Showdown,28,9,,source_indy_nxt_2024_6320_lap_chart_pdf
session_indy_nxt_2024_6320,2024 OUTFRONT Showdown,29,9,,source_indy_nxt_2024_6320_lap_chart_pdf
session_indy_nxt_2024_6320,2024 OUTFRONT Showdown,30,9,,source_indy_nxt_2024_6320_lap_chart_pdf
session_indy_nxt_2024_6320,2024 OUTFRONT Showdown,31,9,,source_indy_nxt_2024_6320_lap_chart_pdf
session_indy_nxt_2024_6320,2024 OUTFRONT Showdown,32,9,,source_indy_nxt_2024_6320_lap_chart_pdf
session_indy_nxt_2024_6320,2024 OUTFRONT Showdown,33,9,,source_indy_nxt_2024_6320_lap_chart_pdf
session_indy_nxt_2024_6320,2024 OUTFRONT Showdown,34,9,,source_indy_nxt_2024_6320_lap_chart_pdf
session_indy_nxt_2024_6320,2024 OUTFRONT Showdown,35,9,,source_indy_nxt_2024_6320_lap_chart_pdf
session_indy_nxt_2024_6320,2024 OUTFRONT Showdown,36,9,,source_indy_nxt_2024_6320_lap_chart_pdf
session_indy_nxt_2024_6320,2024 OUTFRONT Showdown,37,9,,source_indy_nxt_2024_6320_lap_chart_pdf
session_indy_nxt_2024_6320,2024 OUTFRONT Showdown,38,9,,source_indy_nxt_2024_6320_lap_chart_pdf
session_indy_nxt_2024_6320,2024 OUTFRONT Showdown,39,9,,source_indy_nxt_2024_6320_lap_chart_pdf
session_indy_nxt_2024_6320,2024 OUTFRONT Showdown,40,9,,source_indy_nxt_2024_6320_lap_chart_pdf
session_indy_nxt_2024_6320,2024 OUTFRONT Showdown,41,9,,source_indy_nxt_2024_6320_lap_chart_pdf
session_indy_nxt_2024_6320,2024 OUTFRONT Showdown,42,9,,source_indy_nxt_2024_6320_lap_chart_pdf
session_indy_nxt_2024_6320,2024 OUTFRONT Showdown,43,9,,source_indy_nxt_2024_6320_lap_chart_pdf
session_indy_nxt_2024_6320,2024 OUTFRONT Showdown,44,9,,source_indy_nxt_2024_6320_lap_chart_pdf
session_indy_nxt_2024_6320,2024 OUTFRONT Showdown,45,9,,source_indy_nxt_2024_6320_lap_chart_pdf
session_indy_nxt_2024_6320,2024 OUTFRONT Showdown,46,9,,source_indy_nxt_2024_6320_lap_chart_pdf
session_indy_nxt_2024_6320,2024 OUTFRONT Showdown,47,9,,source_indy_nxt_2024_6320_lap_chart_pdf
session_indy_nxt_2024_6320,2024 OUTFRONT Showdown,48,9,,source_indy_nxt_2024_6320_lap_chart_pdf
session_indy_nxt_2024_6320,2024 OUTFRONT Showdown,49,9,,source_indy_nxt_2024_6320_lap_chart_pdf
session_indy_nxt_2024_6320,2024 OUTFRONT Showdown,50,9,,source_indy_nxt_2024_6320_lap_chart_pdf
session_indy_nxt_2024_6320,2024 OUTFRONT Showdown,51,9,,source_indy_nxt_2024_6320_lap_chart_pdf
session_indy_nxt_2024_6320,2024 OUTFRONT Showdown,52,9,,source_indy_nxt_2024_6320_lap_chart_pdf
session_indy_nxt_2024_6320,2024 OUTFRONT Showdown,53,9,,source_indy_nxt_2024_6320_lap_chart_pdf
session_indy_nxt_2024_6320,2024 OUTFRONT Showdown,54,9,,source_indy_nxt_2024_6320_lap_chart_pdf
session_indy_nxt_2024_6320,2024 OUTFRONT Showdown,55,9,,source_indy_nxt_2024_6320_lap_chart_pdf
session_indy_nxt_2024_6320,2024 OUTFRONT Showdown,56,9,,source_indy_nxt_2024_6320_lap_chart_pdf
session_indy_nxt_2024_6320,2024 OUTFRONT Showdown,57,9,,source_indy_nxt_2024_6320_lap_chart_pdf
session_indy_nxt_2024_6320,2024 OUTFRONT Showdown,58,9,,source_indy_nxt_2024_6320_lap_chart_pdf
session_indy_nxt_2024_6320,2024 OUTFRONT Showdown,59,9,,source_indy_nxt_2024_6320_lap_chart_pdf
session_indy_nxt_2024_6320,2024 OUTFRONT Showdown,60,9,,source_indy_nxt_2024_6320_lap_chart_pdf
session_indy_nxt_2024_6320,2024 OUTFRONT Showdown,61,8,,source_indy_nxt_2024_6320_lap_chart_pdf
session_indy_nxt_2024_6320,2024 OUTFRONT Showdown,62,8,,source_indy_nxt_2024_6320_lap_chart_pdf
session_indy_nxt_2024_6320,2024 OUTFRONT Showdown,63,8,,source_indy_nxt_2024_6320_lap_chart_pdf
session_indy_nxt_2024_6320,2024 OUTFRONT Showdown,64,7,,source_indy_nxt_2024_6320_lap_chart_pdf
session_indy_nxt_2024_6320,2024 OUTFRONT Showdown,65,7,,source_indy_nxt_2024_6320_lap_chart_pdf
session_indy_nxt_2024_6320,2024 OUTFRONT Showdown,66,7,,source_indy_nxt_2024_6320_lap_chart_pdf
session_indy_nxt_2024_6320,2024 OUTFRONT Showdown,67,7,,source_indy_nxt_2024_6320_lap_chart_pdf
session_indy_nxt_2024_6320,2024 OUTFRONT Showdown,68,7,,source_indy_nxt_2024_6320_lap_chart_pdf
session_indy_nxt_2024_6320,2024 OUTFRONT Showdown,69,7,,source_indy_nxt_2024_6320_lap_chart_pdf
session_indy_nxt_2024_6320,2024 OUTFRONT Showdown,70,7,,source_indy_nxt_2024_6320_lap_chart_pdf
session_indy_nxt_2024_6320,2024 OUTFRONT Showdown,71,7,,source_indy_nxt_2024_6320_lap_chart_pdf
session_indy_nxt_2024_6320,2024 OUTFRONT Showdown,72,7,,source_indy_nxt_2024_6320_lap_chart_pdf
session_indy_nxt_2024_6320,2024 OUTFRONT Showdown,73,7,,source_indy_nxt_2024_6320_lap_chart_pdf
session_indy_nxt_2024_6320,2024 OUTFRONT Showdown,74,7,,source_indy_nxt_2024_6320_lap_chart_pdf
session_indy_nxt_2024_6320,2024 OUTFRONT Showdown,75,6,,source_indy_nxt_2024_6320_lap_chart_pdf
session_indy_nxt_2024_6321,2024 Grand Prix of Portland,1,3,,source_indy_nxt_2024_6321_lap_chart_pdf
session_indy_nxt_2024_6321,2024 Grand Prix of Portland,2,3,,source_indy_nxt_2024_6321_lap_chart_pdf
session_indy_nxt_2024_6321,2024 Grand Prix of Portland,3,3,,source_indy_nxt_2024_6321_lap_chart_pdf
session_indy_nxt_2024_6321,2024 Grand Prix of Portland,4,3,,source_indy_nxt_2024_6321_lap_chart_pdf
session_indy_nxt_2024_6321,2024 Grand Prix of Portland,5,3,,source_indy_nxt_2024_6321_lap_chart_pdf
session_indy_nxt_2024_6321,2024 Grand Prix of Portland,6,3,,source_indy_nxt_2024_6321_lap_chart_pdf
session_indy_nxt_2024_6321,2024 Grand Prix of Portland,7,3,,source_indy_nxt_2024_6321_lap_chart_pdf
session_indy_nxt_2024_6321,2024 Grand Prix of Portland,8,3,,source_indy_nxt_2024_6321_lap_chart_pdf
session_indy_nxt_2024_6321,2024 Grand Prix of Portland,9,3,,source_indy_nxt_2024_6321_lap_chart_pdf
session_indy_nxt_2024_6321,2024 Grand Prix of Portland,10,3,,source_indy_nxt_2024_6321_lap_chart_pdf
session_indy_nxt_2024_6321,2024 Grand Prix of Portland,11,3,,source_indy_nxt_2024_6321_lap_chart_pdf
session_indy_nxt_2024_6321,2024 Grand Prix of Portland,12,3,,source_indy_nxt_2024_6321_lap_chart_pdf
session_indy_nxt_2024_6321,2024 Grand Prix of Portland,13,3,,source_indy_nxt_2024_6321_lap_chart_pdf
session_indy_nxt_2024_6321,2024 Grand Prix of Portland,14,3,,source_indy_nxt_2024_6321_lap_chart_pdf
session_indy_nxt_2024_6321,2024 Grand Prix of Portland,15,3,,source_indy_nxt_2024_6321_lap_chart_pdf
session_indy_nxt_2024_6321,2024 Grand Prix of Portland,16,3,,source_indy_nxt_2024_6321_lap_chart_pdf
session_indy_nxt_2024_6321,2024 Grand Prix of Portland,17,3,,source_indy_nxt_2024_6321_lap_chart_pdf
session_indy_nxt_2024_6321,2024 Grand Prix of Portland,18,3,,source_indy_nxt_2024_6321_lap_chart_pdf
session_indy_nxt_2024_6321,2024 Grand Prix of Portland,19,3,,source_indy_nxt_2024_6321_lap_chart_pdf
session_indy_nxt_2024_6321,2024 Grand Prix of Portland,20,3,,source_indy_nxt_2024_6321_lap_chart_pdf
session_indy_nxt_2024_6321,2024 Grand Prix of Portland,21,3,,source_indy_nxt_2024_6321_lap_chart_pdf
session_indy_nxt_2024_6321,2024 Grand Prix of Portland,22,3,,source_indy_nxt_2024_6321_lap_chart_pdf
session_indy_nxt_2024_6321,2024 Grand Prix of Portland,23,3,,source_indy_nxt_2024_6321_lap_chart_pdf
session_indy_nxt_2024_6321,2024 Grand Prix of Portland,24,3,,source_indy_nxt_2024_6321_lap_chart_pdf
session_indy_nxt_2024_6321,2024 Grand Prix of Portland,25,3,,source_indy_nxt_2024_6321_lap_chart_pdf
session_indy_nxt_2024_6321,2024 Grand Prix of Portland,26,3,,source_indy_nxt_2024_6321_lap_chart_pdf
session_indy_nxt_2024_6321,2024 Grand Prix of Portland,27,3,,source_indy_nxt_2024_6321_lap_chart_pdf
session_indy_nxt_2024_6321,2024 Grand Prix of Portland,28,3,,source_indy_nxt_2024_6321_lap_chart_pdf
session_indy_nxt_2024_6321,2024 Grand Prix of Portland,29,3,,source_indy_nxt_2024_6321_lap_chart_pdf
session_indy_nxt_2024_6321,2024 Grand Prix of Portland,30,3,,source_indy_nxt_2024_6321_lap_chart_pdf
session_indy_nxt_2024_6321,2024 Grand Prix of Portland,31,3,,source_indy_nxt_2024_6321_lap_chart_pdf
session_indy_nxt_2024_6321,2024 Grand Prix of Portland,32,3,,source_indy_nxt_2024_6321_lap_chart_pdf
session_indy_nxt_2024_6321,2024 Grand Prix of Portland,33,3,,source_indy_nxt_2024_6321_lap_chart_pdf
session_indy_nxt_2024_6321,2024 Grand Prix of Portland,34,3,,source_indy_nxt_2024_6321_lap_chart_pdf
session_indy_nxt_2024_6321,2024 Grand Prix of Portland,35,3,,source_indy_nxt_2024_6321_lap_chart_pdf
session_indy_nxt_2024_6322,2024 INDY NXT By Firestone at The Milwaukee Mile,1,7,,source_indy_nxt_2024_6322_lap_chart_pdf
session_indy_nxt_2024_6322,2024 INDY NXT By Firestone at The Milwaukee Mile,2,7,,source_indy_nxt_2024_6322_lap_chart_pdf
session_indy_nxt_2024_6322,2024 INDY NXT By Firestone at The Milwaukee Mile,3,7,,source_indy_nxt_2024_6322_lap_chart_pdf
session_indy_nxt_2024_6322,2024 INDY NXT By Firestone at The Milwaukee Mile,4,7,,source_indy_nxt_2024_6322_lap_chart_pdf
session_indy_nxt_2024_6322,2024 INDY NXT By Firestone at The Milwaukee Mile,5,7,,source_indy_nxt_2024_6322_lap_chart_pdf
session_indy_nxt_2024_6322,2024 INDY NXT By Firestone at The Milwaukee Mile,6,6,,source_indy_nxt_2024_6322_lap_chart_pdf
session_indy_nxt_2024_6322,2024 INDY NXT By Firestone at The Milwaukee Mile,7,6,,source_indy_nxt_2024_6322_lap_chart_pdf
session_indy_nxt_2024_6322,2024 INDY NXT By Firestone at The Milwaukee Mile,8,6,,source_indy_nxt_2024_6322_lap_chart_pdf
session_indy_nxt_2024_6322,2024 INDY NXT By Firestone at The Milwaukee Mile,9,6,,source_indy_nxt_2024_6322_lap_chart_pdf
