dimension,segment,races,avgFinish,avgStart,avgGain,avgPoints,top5Rate,top10Rate,runningRate
trackType,oval,11,9.090909090909092,10.363636363636363,1.2727272727272727,23.363636363636363,0.18181818181818182,0.8181818181818182,0.9090909090909091
trackType,road,27,12.74074074074074,10.851851851851851,-1.8888888888888888,18.40740740740741,0.07407407407407407,0.4074074074074074,0.9259259259259259
trackType,street,7,15.142857142857142,15.714285714285714,0.5714285714285714,15.142857142857142,0.0,0.2857142857142857,0.7142857142857143
seasonYear,2024,14,10.928571428571429,9.142857142857142,-1.7857142857142858,21.571428571428573,0.21428571428571427,0.5714285714285714,0.8571428571428571
seasonYear,2025,14,12.214285714285714,11.857142857142858,-0.35714285714285715,18.571428571428573,0.07142857142857142,0.42857142857142855,0.8571428571428571
seasonYear,2026,17,13.294117647058824,13.117647058823529,-0.17647058823529413,17.529411764705884,0.0,0.47058823529411764,0.9411764705882353
